@relation PulsarCandidates_2015-06-30T17:17:48.843590
@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}
@data
71.546875,39.6677331434,1.29921919961,5.23270238213,113.90299959,34.5819978805,0.145935957523,-0.195642828024,?%/Users/rob/Downloads/RFI/cand_000042.phcx:0
132.609375,57.3826566752,0.231668628941,-0.218308746486,89.3328214578,51.8133571194,1.04292413263,0.184400718278,?%/Users/rob/Downloads/RFI/cand_000043.phcx:0
122.46875,59.4348300531,0.0696937498381,-0.838528118363,95.1907760033,37.7963474549,0.770477252756,0.647117958183,?%/Users/rob/Downloads/RFI/cand_000044.phcx:0
118.296875,48.4876529669,0.190833026688,0.101772224213,118.968724406,41.8762912147,0.0298645415461,-0.704675904847,?%/Users/rob/Downloads/RFI/cand_000045.phcx:0
87.234375,40.7349443765,1.21183040568,3.1144454283,106.544481982,41.0490940172,0.433738597108,-0.432386713646,?%/Users/rob/Downloads/RFI/cand_000046.phcx:0
138.78125,65.7634180106,-0.319145224703,-1.04874810224,91.0810298935,60.1608650634,1.06174691945,-0.277629174437,?%/Users/rob/Downloads/RFI/cand_000047.phcx:0
88.03125,47.2390757047,0.650419327764,1.66706549443,123.573593074,42.3682770001,0.438617093346,-0.504526838899,?%/Users/rob/Downloads/RFI/cand_000048.phcx:0
119.828125,50.4497134183,0.336753724553,0.244529673585,104.572332016,37.5267314293,0.406977335637,-0.188235175253,?%/Users/rob/Downloads/RFI/cand_000049.phcx:0
118.84375,56.2297793517,0.432432636389,0.295090693105,89.6238471673,37.7457604939,0.784925121065,0.855285782516,?%/Users/rob/Downloads/RFI/cand_000050.phcx:0
145.078125,53.6747451925,-0.301007693701,-0.274205902881,122.477865613,66.5883958656,0.131701320306,-1.43641086377,?%/Users/rob/Downloads/RFI/cand_000051.phcx:0
92.28125,48.9886685718,1.14532528762,1.98912791517,86.5380764163,31.4458366886,0.320587307925,0.125154873543,?%/Users/rob/Downloads/RFI/cand_000052.phcx:0
81.859375,42.8867940001,0.92376006052,2.47012258071,114.402898551,37.5848726617,0.0725495792943,-0.478100608724,?%/Users/rob/Downloads/RFI/cand_000053.phcx:0
113.234375,47.7630028721,0.343980091946,0.394042150456,103.800527009,34.7507139629,0.268685315539,-0.0945373043756,?%/Users/rob/Downloads/RFI/cand_000054.phcx:0
92.484375,43.0646288253,0.747735612107,3.05144080934,96.0459815547,34.3599158112,0.292956549498,-0.0941252179935,?%/Users/rob/Downloads/RFI/cand_000055.phcx:0
86.609375,45.8988756628,0.848899266443,1.75850331327,119.972859025,40.5078928352,-0.114631235833,-0.289677069164,?%/Users/rob/Downloads/RFI/cand_000056.phcx:0
96.171875,34.1300612948,1.22314760051,5.9687418585,101.816996047,34.4091303099,0.412075205503,0.432715712962,?%/Users/rob/Downloads/RFI/cand_000057.phcx:0
106.046875,37.8477334557,0.347242019782,3.05708313618,109.960606061,40.3943362452,0.130196187653,-0.278811859308,?%/Users/rob/Downloads/RFI/cand_000058.phcx:0
100.125,42.902323655,0.564274124658,1.41651569519,92.8737812912,35.8295060293,0.45512888134,0.135230829136,?%/Users/rob/Downloads/RFI/cand_000059.phcx:0
84.375,35.3387623581,1.33170784601,6.77202874035,117.190250329,51.3143368832,-0.0748189791752,-0.940961258829,?%/Users/rob/Downloads/RFI/cand_000060.phcx:0
90.65625,44.3005427273,0.689601271121,1.77890140475,94.6152832675,33.3843127171,0.268745059487,0.0112270960467,?%/Users/rob/Downloads/RFI/cand_000061.phcx:0
133.9375,46.6549417934,0.285975268161,0.687948529966,99.3578392622,38.1035585441,0.408590498898,0.122365756972,?%/Users/rob/Downloads/RFI/cand_000062.phcx:0
110.78125,52.4390922732,0.402907496507,0.0872155372426,115.558366271,50.7264793834,0.248522621386,-1.04066831385,?%/Users/rob/Downloads/RFI/cand_000063.phcx:0
80.765625,41.8844176677,0.955789551629,3.03857270053,129.58629776,47.3128362739,0.0833571998239,-1.05369317165,?%/Users/rob/Downloads/RFI/cand_000064.phcx:0
107.0625,54.4153226927,0.391896545279,0.172390213562,116.523715415,41.9517560161,0.0956328930685,-0.519689258345,?%/Users/rob/Downloads/RFI/cand_000065.phcx:0
131.578125,54.6996928372,-0.445415177621,-0.206712979089,96.9635046113,50.6193561935,1.0374800122,0.350490598919,?%/Users/rob/Downloads/RFI/cand_000066.phcx:0
100.28125,62.7560925205,0.386705653618,-0.603176153669,109.271277997,42.5226227298,0.612085838047,0.466963008521,?%/Users/rob/Downloads/RFI/cand_000067.phcx:0
91.1875,39.8880758341,0.736444317564,3.06452052652,108.537812912,35.9499407622,0.314566690264,-0.01883123434,?%/Users/rob/Downloads/RFI/cand_000068.phcx:0
145.734375,53.6188056409,-0.109880021779,-0.270394912067,128.712121212,56.869825682,-0.111575450156,-1.18169577119,?%/Users/rob/Downloads/RFI/cand_000069.phcx:0
76.421875,44.4584794666,0.852451268091,2.34475442829,115.689591568,36.1085004495,0.116224198863,-0.424328338982,?%/Users/rob/Downloads/RFI/cand_000070.phcx:0
71.78125,42.6224224844,1.36612764891,3.77640193051,94.625428195,33.9905126893,0.440771296973,0.660426139311,?%/Users/rob/Downloads/RFI/cand_000071.phcx:0
107.515625,44.4957835739,0.435130148412,1.43554065462,119.776284585,48.7073621942,0.245799541918,-0.684846893976,?%/Users/rob/Downloads/RFI/cand_000072.phcx:0
134.375,53.5100749859,-0.146998407038,-0.228518098477,110.488274045,36.1363478129,0.279213225985,0.062787931532,?%/Users/rob/Downloads/RFI/cand_000073.phcx:0
138.03125,61.1723918401,-0.150641091175,-0.422425775751,129.558102767,53.0103302095,0.0218363114158,-0.971169107296,?%/Users/rob/Downloads/RFI/cand_000074.phcx:0
114.265625,56.9504286056,0.115625427217,-0.466900150619,127.97088274,54.2357593983,-0.107543467946,-0.972075469585,?%/Users/rob/Downloads/RFI/cand_000075.phcx:0
95.53125,42.6544871431,0.748196156442,1.83988816967,107.962714097,34.8409305432,0.211908976971,-0.0307774709123,?%/Users/rob/Downloads/RFI/cand_000076.phcx:0
95.0,52.8931706367,0.756092416304,0.731393123309,95.0139657444,36.9864421972,0.542738538559,0.517036209623,?%/Users/rob/Downloads/RFI/cand_000077.phcx:0
72.671875,38.0287944719,1.70090341517,6.48151833551,95.3544137022,34.7511473676,0.466946891152,0.584033780776,?%/Users/rob/Downloads/RFI/cand_000078.phcx:0
104.921875,56.9885692177,0.0815237079794,-0.758564209763,101.447562582,36.3375853538,0.535393869092,0.260160052381,?%/Users/rob/Downloads/RFI/cand_000079.phcx:0
93.59375,37.0905643114,1.11307829834,4.24546895562,102.969433465,38.5069966241,0.620343452635,0.190096724982,?%/Users/rob/Downloads/RFI/cand_000080.phcx:0
118.875,46.5260343786,0.352139056535,0.948867458177,100.270750988,40.7175311075,0.448898086413,-0.28665583626,?%/Users/rob/Downloads/RFI/cand_000081.phcx:0
111.953125,59.3204827841,0.518057316479,-0.176521400151,129.294466403,58.3603982396,-0.00963962595789,-1.16169898514,?%/Users/rob/Downloads/RFI/cand_000082.phcx:0
90.53125,51.4231735061,0.524737638603,0.134157993965,118.016600791,40.2609045586,0.278492374937,-0.577412552703,?%/Users/rob/Downloads/RFI/cand_000083.phcx:0
94.34375,48.8931292304,0.736808857491,1.11052800818,109.514756258,41.0825221891,0.101746228057,-0.399942311505,?%/Users/rob/Downloads/RFI/cand_000084.phcx:0
86.875,41.69101372,0.689322076557,2.73422548782,96.0750988142,32.7655970035,0.19917857824,0.0817257678,?%/Users/rob/Downloads/RFI/cand_000085.phcx:0
86.4375,52.9391971393,0.931678386142,1.0886739667,104.689196311,35.8282460722,0.366670198322,0.202904133028,?%/Users/rob/Downloads/RFI/cand_000086.phcx:0
109.875,54.7980667998,0.0855781403877,0.0762678704785,97.2864295125,35.8631076514,0.524684104554,0.113329056517,?%/Users/rob/Downloads/RFI/cand_000087.phcx:0
82.0625,44.3621019988,1.01039817687,2.25750851184,127.417654809,41.3191473929,0.2791756564,-0.324529321557,?%/Users/rob/Downloads/RFI/cand_000088.phcx:0
118.84375,44.7828855249,0.344807242512,1.05159448445,114.52859025,46.7213607061,0.318756699635,-0.620548384204,?%/Users/rob/Downloads/RFI/cand_000089.phcx:0
119.96875,53.5370691525,0.387176460885,0.0892479537239,123.413175231,50.7783505092,0.158814024592,-0.712072113133,?%/Users/rob/Downloads/RFI/cand_000090.phcx:0
74.59375,41.9064131242,1.25678226604,3.71873139936,89.7822134387,30.2126041433,0.451367972389,0.270043290124,?%/Users/rob/Downloads/RFI/cand_000091.phcx:0
77.375,41.2857799369,1.08887092673,3.76066270381,103.021607378,39.3836012107,0.604583471453,0.214266122704,?%/Users/rob/Downloads/RFI/cand_000092.phcx:0
84.578125,35.2547889865,1.3121959724,6.88914682675,98.3996047431,37.5052793804,0.282441106681,-0.012185647967,?%/Users/rob/Downloads/RFI/cand_000093.phcx:0
88.953125,47.7390136862,0.775619929489,1.05944108391,105.665876153,44.5898017106,0.264686157667,-0.638658248928,?%/Users/rob/Downloads/RFI/cand_000094.phcx:0
85.796875,36.233263243,1.40114987681,5.72957799679,107.907641634,34.2752253775,-0.014599736621,-0.196533155411,?%/Users/rob/Downloads/RFI/cand_000095.phcx:0
72.1875,43.3300830111,1.05043775388,3.29968920384,113.284057971,42.6880889038,-0.12636286853,-0.806425084026,?%/Users/rob/Downloads/RFI/cand_000096.phcx:0
115.640625,54.3766859473,0.0959306557567,-0.261786365522,99.1554677207,39.6517989233,0.495415608695,-0.225646778635,?%/Users/rob/Downloads/RFI/cand_000097.phcx:0
68.890625,40.5008168079,1.44501600506,4.98686451827,89.6851702869,32.5000872162,0.720544631178,0.673880965475,?%/Users/rob/Downloads/RFI/cand_000098.phcx:0
87.515625,39.6374161098,1.3440969634,4.43480031872,101.389393939,43.402143952,0.161909085745,-0.834216942791,?%/Users/rob/Downloads/RFI/cand_000099.phcx:0
102.5625,62.2908688633,0.563475517687,-0.404493605418,99.9571969697,33.8531821344,0.106966089186,0.46029209837,?%/Users/rob/Downloads/RFI/cand_000100.phcx:0
148.140625,46.4730658512,-0.454216585121,0.769848561503,114.718939394,47.4580494698,0.639567058723,0.0217015202974,?%/Users/rob/Downloads/RFI/cand_000101.phcx:0
105.46875,61.2232004508,0.43932082705,-0.584059815546,120.198106061,46.895093231,-0.0769811159788,-0.704943094608,?%/Users/rob/Downloads/RFI/cand_000102.phcx:0
106.328125,48.5235299518,0.537126442752,0.873106689902,99.3087121212,35.2906406578,0.171334562906,0.537006351033,?%/Users/rob/Downloads/RFI/cand_000103.phcx:0
85.859375,41.9724117678,0.823177586649,2.50921768175,104.912878788,34.7627236469,0.298111794442,0.426743288204,?%/Users/rob/Downloads/RFI/cand_000104.phcx:0
107.375,53.9538286408,0.332334197492,0.157718620521,116.103030303,37.8078574072,-0.230905139808,0.346935410461,?%/Users/rob/Downloads/RFI/cand_000105.phcx:0
104.296875,52.7069373065,0.290619629754,-0.109518511116,128.83030303,48.1421898688,-0.0510948393325,-0.591898650829,?%/Users/rob/Downloads/RFI/cand_000106.phcx:0
123.515625,53.7226651969,0.124038755946,-0.234947495495,131.046969697,49.8860450509,0.0650488240968,-0.961253187251,?%/Users/rob/Downloads/RFI/cand_000107.phcx:0
89.203125,55.5318545092,0.47217783029,-0.0880050229736,106.397348485,39.2458653557,0.58624561155,0.456341039116,?%/Users/rob/Downloads/RFI/cand_000108.phcx:0
76.421875,43.0877754878,1.18840315381,3.24950039209,84.2931818182,39.6503614818,0.726201543192,0.621653079427,?%/Users/rob/Downloads/RFI/cand_000109.phcx:0
115.0,60.3342253617,0.113425107598,-0.625982913036,147.459090909,45.2019105834,-0.382209487559,-0.130963720643,?%/Users/rob/Downloads/RFI/cand_000110.phcx:0
75.203125,40.7857127587,1.28301041562,4.28282704419,133.971212121,39.7423320797,-0.583023482968,0.201165990625,?%/Users/rob/Downloads/RFI/cand_000111.phcx:0
104.109375,51.8815107925,0.288620636219,0.160325151197,150.913636364,70.6871315844,-0.425314566977,-1.22311953453,?%/Users/rob/Downloads/RFI/cand_000112.phcx:0
117.40625,57.4031027989,0.180516113396,-0.71188744162,113.26969697,45.1130733242,-0.0652621182531,-0.391945031552,?%/Users/rob/Downloads/RFI/cand_000113.phcx:0
82.875,44.5608783015,0.892206007012,2.50225223352,108.926136364,34.2849390281,0.166721465965,0.468464178128,?%/Users/rob/Downloads/RFI/cand_000114.phcx:0
108.53125,45.233411583,0.34212496932,1.21746467442,120.572348485,35.9855515063,-0.278015783308,0.0623340221738,?%/Users/rob/Downloads/RFI/cand_000115.phcx:0
95.703125,57.6662487096,0.357136589624,-0.470294516541,119.603030303,50.4377353014,0.266551404946,-0.689793193283,?%/Users/rob/Downloads/RFI/cand_000116.phcx:0
90.25,46.6097495166,0.743697693252,1.38954596066,105.798106061,35.5667287417,0.433052942111,0.525020852676,?%/Users/rob/Downloads/RFI/cand_000117.phcx:0
128.46875,59.1386001139,0.176664860952,-0.706273936195,148.703787879,46.9424630174,-0.382961199148,-0.415682889053,?%/Users/rob/Downloads/RFI/cand_000118.phcx:0
100.890625,48.9343045532,0.620903316894,0.5811216501,94.8170454545,40.5541287783,0.469007161933,0.166384117073,?%/Users/rob/Downloads/RFI/cand_000119.phcx:0
119.625,59.3494681948,-0.029713021251,-0.504987209202,107.909848485,38.4302326534,0.642400262552,0.635275288567,?%/Users/rob/Downloads/RFI/cand_000120.phcx:0
121.71875,61.0193280726,0.13750926331,-0.740432223765,141.619318182,47.1131391905,-0.0231313203145,-0.442251549567,?%/Users/rob/Downloads/RFI/cand_000121.phcx:0
106.65625,49.1986466881,0.667605836208,0.711627472118,122.870454545,48.7844971007,0.0162526450037,-0.902027005782,?%/Users/rob/Downloads/RFI/cand_000122.phcx:0
87.109375,42.9294905876,0.690361688785,2.27360740078,98.2234848485,34.2369425671,0.408684495118,0.0925543521024,?%/Users/rob/Downloads/RFI/cand_000123.phcx:0
135.40625,64.3335348861,-0.0695403308623,-0.864937118812,171.309090909,45.4775993052,-1.08866850087,0.808132571268,?%/Users/rob/Downloads/RFI/cand_000124.phcx:0
98.15625,40.2691021248,0.674370810591,2.67154678221,92.3125,35.1169107341,0.588789578454,0.515840299227,?%/Users/rob/Downloads/RFI/cand_000125.phcx:0
134.0,55.9821400091,0.000235646708354,-0.232784914481,107.354924242,52.7078944262,0.50979521273,-0.408461384073,?%/Users/rob/Downloads/RFI/cand_000126.phcx:0
132.90625,43.3779605438,-0.0288870185824,0.865352432309,94.1079545455,41.0291573751,0.628173238978,0.619915841902,?%/Users/rob/Downloads/RFI/cand_000127.phcx:0
114.78125,60.0950987888,0.433797211221,-0.298292000307,129.027651515,52.9229463517,0.119865898523,-1.03880750125,?%/Users/rob/Downloads/RFI/cand_000128.phcx:0
89.21875,43.1108559233,0.639753049192,2.03182448703,83.5477272727,31.6545510298,0.720082232485,0.996638973017,?%/Users/rob/Downloads/RFI/cand_000129.phcx:0
89.1875,41.4306178297,1.04789526886,2.71262617842,87.2386363636,37.3615305063,0.717422043756,0.803562644924,?%/Users/rob/Downloads/RFI/cand_000130.phcx:0
87.796875,44.6535901718,1.03434210282,2.1137059366,99.4318181818,40.5059279578,0.584354209185,0.00229660362303,?%/Users/rob/Downloads/RFI/cand_000131.phcx:0
103.3125,47.3474111621,0.444934518204,1.08015127686,82.0753787879,36.9811172108,0.716616528946,0.450775282358,?%/Users/rob/Downloads/RFI/cand_000132.phcx:0
82.234375,45.1178118193,0.934634104828,1.79800231529,102.588257576,35.9859370469,0.695153095751,0.999013540411,?%/Users/rob/Downloads/RFI/cand_000133.phcx:0
105.953125,45.6985467792,0.381911273768,0.925994889239,97.7901515152,36.9558896767,0.447807348739,0.16465803535,?%/Users/rob/Downloads/RFI/cand_000134.phcx:0
127.390625,55.9236692923,0.19828673571,-0.0956442236106,136.227272727,50.2984412839,-0.172907234712,-0.682730165945,?%/Users/rob/Downloads/RFI/cand_000135.phcx:0
96.9375,37.4570066042,0.864207036846,3.7131784926,84.5693181818,36.1286805547,0.693845859783,0.584614699249,?%/Users/rob/Downloads/RFI/cand_000136.phcx:0
104.75,48.5318838497,0.376759349446,1.11959813303,98.8613636364,45.6691463843,0.369499644185,-0.445574437416,?%/Users/rob/Downloads/RFI/cand_000137.phcx:0
123.28125,45.3071009715,0.363082658092,0.967958724378,96.9522727273,42.1334099885,0.643546240076,0.1401240405,?%/Users/rob/Downloads/RFI/cand_000138.phcx:0
85.25,46.3013228753,0.780854305766,1.41337963497,110.890909091,34.7085406801,0.328516654717,0.3467070162,?%/Users/rob/Downloads/RFI/cand_000139.phcx:0
108.53125,63.1072917612,0.233618254503,-0.733741078804,143.475,44.9043611215,-0.168685838893,-0.402626750998,?%/Users/rob/Downloads/RFI/cand_000140.phcx:0
148.515625,55.7782978035,-0.586442403583,0.179200507383,129.307954545,61.6058974725,-0.163767468016,-1.0048289743,?%/Users/rob/Downloads/RFI/cand_000141.phcx:0
87.59375,44.1937208316,0.852926509952,1.86014690067,101.388257576,38.1398792921,0.344393471291,-0.0546558928494,?%/Users/rob/Downloads/RFI/cand_000142.phcx:0
110.453125,44.93882289,0.326129871415,0.558687866339,106.829545455,33.1036898031,-0.157514909017,0.63939658515,?%/Users/rob/Downloads/RFI/cand_000143.phcx:0
77.109375,49.9834713891,0.960415848142,1.15380180109,125.156818182,40.6766214092,-0.108603488469,-0.45561068864,?%/Users/rob/Downloads/RFI/cand_000144.phcx:0
98.109375,55.0480236894,0.423295641604,-0.0530123143038,133.0125,54.0920532291,-0.309198285204,-1.10245496069,?%/Users/rob/Downloads/RFI/cand_000145.phcx:0
114.0,51.4143705592,0.0156513643778,-0.0575781126045,122.189772727,54.5101252892,0.230866681282,-0.967837890937,?%/Users/rob/Downloads/RFI/cand_000146.phcx:0
96.1875,41.2734308454,0.583957274033,2.20690093235,93.9378787879,30.8441206281,0.426764675756,0.897403538699,?%/Users/rob/Downloads/RFI/cand_000147.phcx:0
87.734375,47.6258996593,0.757229781491,1.12827385594,93.7079545455,33.5148985016,0.587591118016,1.0193923582,?%/Users/rob/Downloads/RFI/cand_000148.phcx:0
82.8125,53.5490064684,1.21515919339,1.0384517086,143.249763258,73.3722276007,-0.256071698039,-1.35363614477,?%/Users/rob/Downloads/RFI/cand_000149.phcx:0
117.40625,53.4350419756,0.256137588,0.0587562677554,118.570549242,44.6490337632,0.0285889979903,-0.336406981428,?%/Users/rob/Downloads/RFI/cand_000150.phcx:0
137.109375,69.019272034,-0.0278276988805,-1.18137700367,137.713068182,67.9409353809,-0.225990941226,-1.19488063497,?%/Users/rob/Downloads/RFI/cand_000151.phcx:0
106.21875,62.4896163249,0.467689919352,-0.473564951382,128.746212121,35.9745015029,0.225485418494,0.373087424951,?%/Users/rob/Downloads/RFI/cand_000152.phcx:0
150.96875,56.7791689217,-0.232769506559,-0.467166948118,169.190340909,53.425458208,-0.789142866132,-0.230162171124,?%/Users/rob/Downloads/RFI/cand_000153.phcx:0
72.609375,51.8032989983,1.64457372779,2.66255014006,85.1257102273,49.6709204945,0.96170631441,0.618792392897,?%/Users/rob/Downloads/RFI/cand_000154.phcx:0
121.625,60.3928545028,0.0151625065485,-0.822605183308,139.604166667,66.06233814,-0.0411851899793,-1.29237012342,?%/Users/rob/Downloads/RFI/cand_000155.phcx:0
139.34375,55.8866650994,-0.404438775722,-0.342687105152,165.854640152,58.6220373618,-0.854044504486,-0.134612986245,?%/Users/rob/Downloads/RFI/cand_000156.phcx:0
135.015625,53.9561431244,-0.0367129075807,-0.162653699828,97.171875,42.9940513491,0.726133960331,0.28086988506,?%/Users/rob/Downloads/RFI/cand_000157.phcx:0
103.171875,46.88768318,0.559601980106,0.763083006336,101.304450758,34.0406065877,-0.05205743083,0.253808581882,?%/Users/rob/Downloads/RFI/cand_000158.phcx:0
114.34375,47.6176893175,0.289038559055,0.390590471188,115.235795455,43.1398282251,-0.00365608277121,-0.432022093565,?%/Users/rob/Downloads/RFI/cand_000159.phcx:0
73.03125,45.1552768061,1.09293447137,2.43003899535,95.0310132576,35.2294996577,0.156154218973,0.664494550987,?%/Users/rob/Downloads/RFI/cand_000160.phcx:0
116.1875,43.9029024525,0.233481927085,1.29834356744,78.5712594697,32.926479709,0.721757378618,1.3058882371,?%/Users/rob/Downloads/RFI/cand_000161.phcx:0
